id_city;city;id_hotel;name_hotel;region;star_rating;num_reviews;hotel_features;hotel_category;price;url_image
2;Jakarta;92;Holiday Inn Express JAKARTA PLUIT CITYGATE;Pluit, Jakarta;3.0;5158.0;Pusat kebugaran;;1055112;https://storage.googleapis.com/picture-bucket19/hotel/92.jpg
2;Jakarta;194;Swiss-Belhotel Pondok Indah;Pondok Indah, Jakarta;4.0;4538.0;Sewa mobil, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar;;1423333;https://storage.googleapis.com/picture-bucket19/hotel/194.jpg
2;Jakarta;21;Aryaduta Suite Semanggi;Karet Semanggi, Jakarta;4.0;4882.0;Squash, Area main anak, Tennis, Layanan pijat, Dapur kecil, Pusat kebugaran, Sauna, Bar;;2400787;https://storage.googleapis.com/picture-bucket19/hotel/21.jpg
2;Jakarta;54;Gran Melia Jakarta;Kuningan, Jakarta;5.0;1759.0;Jacuzzi, Klub malam, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Sauna, Pusat kebugaran, Bar;;2259278;https://storage.googleapis.com/picture-bucket19/hotel/54.jpg
2;Jakarta;136;Le Meridien Jakarta;Sudirman, Jakarta;5.0;377.0;Klub malam, Penitipan anak, Antar-jemput bandara, Sauna, Spa;;2420000;https://storage.googleapis.com/picture-bucket19/hotel/136.jpg
2;Jakarta;116;Hotel Gren Alia Jakarta;Senen, Jakarta;3.0;2906.0;Aksesibel bagi penyandang disabilitas;;841667;https://storage.googleapis.com/picture-bucket19/hotel/116.jpg
2;Jakarta;169;Ra Suites Simatupang;Cilandak Barat, Jakarta;5.0;68.0;Transportasi ke pusat perbelanjaan, Winery, Jemputan stasiun kereta, Teras rooftop, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar;;1625000;https://storage.googleapis.com/picture-bucket19/hotel/169.jpg
3;Semarang;227;Wimarion Hotel Semarang;Candisari, Semarang;4.0;2494.0;Bayar saat Check-in, Winery, Teras rooftop, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran, Bar;;1540000;https://storage.googleapis.com/picture-bucket19/hotel/227.jpg
3;Semarang;149;Metro Park View Hotel;Semarang Tengah, Semarang;4.0;8886.0;Bersepeda atau bersepeda gunung, Tennis meja, Area main anak, Klub anak, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar;;1962188;https://storage.googleapis.com/picture-bucket19/hotel/149.jpg
3;Semarang;112;Hotel Dafam Semarang;Semarang Tengah, Semarang;4.0;6323.0;Tennis meja, Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Jacuzzi, Spa, Pusat kebugaran, Bar;;1250000;https://storage.googleapis.com/picture-bucket19/hotel/112.jpg
3;Semarang;162;Plaza Hotel Semarang;Banyumanik, Semarang;3.0;2157.0;Aktivitas outdoor, Karaoke, Area main anak, Area berpayung;;496750;https://storage.googleapis.com/picture-bucket19/hotel/162.jpg
3;Semarang;68;Grand Panorama Hotel;Bandungan, Semarang;1.0;1349.0;Pusat kebugaran;;438000;https://storage.googleapis.com/picture-bucket19/hotel/68.jpg
3;Semarang;79;Gumaya Tower Hotel Semarang;Semarang Tengah, Semarang;5.0;4521.0;Golf mini, Restoran show cooking, Area main anak, Layanan pijat, Pusat kebugaran, Sauna, Spa, Bar;;2433333;https://storage.googleapis.com/picture-bucket19/hotel/79.jpg
3;Semarang;11;Amanda Hills Bandungan;Bandungan, Semarang;3.0;3052.0;Volley, Restoran show cooking, Bersepeda atau bersepeda gunung, Tennis, Ruangan game, Lapangan tennis outdoor, Aksesibel bagi penyandang disabilitas, Check-out ekspress;;708333;https://storage.googleapis.com/picture-bucket19/hotel/11.jpg
3;Semarang;106;Hotel Ciputra Semarang managed by Swiss-Belhotel International;Semarang Tengah, Semarang;5.0;7507.0;Layanan pijat, Pusat kebugaran, Spa, Bar;;2181667;https://storage.googleapis.com/picture-bucket19/hotel/106.jpg
3;Semarang;55;Grand Candi Hotel Semarang;Candisari, Semarang;5.0;3942.0;Aerobik, Tennis meja, Fasilitas bisnis, Lapangan tennis outdoor, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar;;2700000;https://storage.googleapis.com/picture-bucket19/hotel/55.jpg
3;Semarang;95;Horison Kota Lama Semarang;Semarang Timur, Semarang;3.0;4984.0;Bar, Teras rooftop, Check-out ekspress, Bar;;1104300;https://storage.googleapis.com/picture-bucket19/hotel/95.jpg
3;Semarang;163;Po Hotel (FKA Crowne Plaza Semarang);Semarang Tengah, Semarang;5.0;2265.0;Tanda khusus bagi tuna netra, Sewa mobil, Pusat kebugaran, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran;;25296000;https://storage.googleapis.com/picture-bucket19/hotel/163.jpg
3;Semarang;208;The Azana Hotel Airport Semarang;Semarang Barat, Semarang;4.0;1094.0;Karaoke, Teras rooftop, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa, Bar;;1058148;https://storage.googleapis.com/picture-bucket19/hotel/208.jpg
3;Semarang;36;Citrip Hotel Simpang Lima (FKA CityOne);Semarang Tengah, Semarang;2.0;1593.0;Sewa mobil, Layanan pijat, Spa;;822000;https://storage.googleapis.com/picture-bucket19/hotel/36.jpg
3;Semarang;33;Candiview Hotel Semarang;Gajahmungkur, Semarang;2.0;4643.0;Antar-jemput bandara, Bar;;808333;https://storage.googleapis.com/picture-bucket19/hotel/33.jpg
3;Semarang;113;Hotel Dalu Semarang;Pedurungan, Semarang;2.0;1743.0;Jemputan stasiun kereta, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas;;438800;https://storage.googleapis.com/picture-bucket19/hotel/113.jpg
3;Semarang;115;Hotel Grasia;Gajahmungkur, Semarang;3.0;3020.0;Restoran show cooking, Jemputan stasiun kereta, Fasilitas bisnis, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas;;1100789;https://storage.googleapis.com/picture-bucket19/hotel/115.jpg
3;Semarang;121;Hotel Pantes Candi Simpang Lima;Candisari, Semarang;1.0;1490.0;Jemputan stasiun kereta, Kursi berjemur, Aksesibel bagi penyandang disabilitas, Check-out ekspress;;652667;https://storage.googleapis.com/picture-bucket19/hotel/121.jpg
3;Semarang;52;Golden City Hotel and Convention Center;Kota Lama, Semarang;4.0;708.0;Antar-jemput bandara, Pusat kebugaran, Bar;;1399000;https://storage.googleapis.com/picture-bucket19/hotel/52.jpg
4;Surabaya;166;Prime Royal Boutique Hotel Surabaya;Sawahan, Surabaya;3.5;5167.0;Bayar saat Check-in, Check-out ekspress;;463332;https://storage.googleapis.com/picture-bucket19/hotel/166.jpg
4;Surabaya;100;Hotel 88 Embong Kenongo (Kayoon);Genteng, Surabaya;2.0;8615.0;Aksesibel bagi penyandang disabilitas;;372000;https://storage.googleapis.com/picture-bucket19/hotel/100.jpg
4;Surabaya;101;Hotel 88 Embong Malang;Tegalsari, Surabaya;3.0;6898.0;Sewa mobil;;516667;https://storage.googleapis.com/picture-bucket19/hotel/101.jpg
4;Surabaya;234;Zest Hotel Jemursari;Tenggilis Mejoyo, Surabaya;2.0;10975.0;Bayar saat Check-in, Aksesibel bagi penyandang disabilitas;;466666;https://storage.googleapis.com/picture-bucket19/hotel/234.jpg
4;Surabaya;157;POP! Hotel Diponegoro Surabaya;Wonokromo, Surabaya;2.0;12272.0;Aksesibel bagi penyandang disabilitas;;388667;https://storage.googleapis.com/picture-bucket19/hotel/157.jpg
4;Surabaya;159;POP! Hotel Stasiun Kota Surabaya;Pabean Cantikan, Surabaya;2.0;8040.0;Layanan pijat, Aksesibel bagi penyandang disabilitas;;340960;https://storage.googleapis.com/picture-bucket19/hotel/159.jpg
4;Surabaya;173;Royal Tulip Darmo Surabaya;Tegalsari, Surabaya;5.0;258.0;Pusat kebugaran;;1293925;https://storage.googleapis.com/picture-bucket19/hotel/173.jpg
4;Surabaya;81;HARRIS Hotel & Conventions Bundaran Satelit Surabaya;Sukomanunggal, Surabaya;4.0;1554.0;Pengering pakaian, Area main anak, Layanan pijat, Pusat kebugaran, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran;;795333;https://storage.googleapis.com/picture-bucket19/hotel/81.jpg
4;Surabaya;117;Hotel Gunawangsa MERR;Rungkut, Surabaya;3.0;13560.0;Pusat kebugaran, Aksesibel bagi penyandang disabilitas;;714667;https://storage.googleapis.com/picture-bucket19/hotel/117.jpg
4;Surabaya;153;Neo+ Waru Sidoarjo by ASTON;Waru, Surabaya;3.0;3490.0;Layanan pijat, Bar;;530400;https://storage.googleapis.com/picture-bucket19/hotel/153.jpg
4;Surabaya;192;Surabaya Suites Hotel Powered by Archipelago;Genteng, Surabaya;4.0;8509.0;Jacuzzi, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Sauna, Spa, Pusat kebugaran, Bar;;1012300;https://storage.googleapis.com/picture-bucket19/hotel/192.jpg
4;Surabaya;197;Swiss-Belinn Manyar Surabaya;Mulyorejo, Surabaya;3.0;5808.0;Bayar saat Check-in, Layanan pijat, Aksesibel bagi penyandang disabilitas, Spa, Bar;;878333;https://storage.googleapis.com/picture-bucket19/hotel/197.jpg
4;Surabaya;103;Hotel Aria Centra Surabaya;Genteng, Surabaya;4.0;7348.0;Sewa mobil, Layanan pijat, Spa;;1225000;https://storage.googleapis.com/picture-bucket19/hotel/103.jpg
4;Surabaya;7;Alimar Premier Hotel;Mulyorejo, Surabaya;3.0;1832.0;Restoran show cooking, Teras rooftop, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar;;2090000;https://storage.googleapis.com/picture-bucket19/hotel/7.jpg
4;Surabaya;102;Hotel 88 Kedungsari (Kedungdoro);Tegalsari, Surabaya;2.0;5165.0;Sewa mobil, Aksesibel bagi penyandang disabilitas;;455000;https://storage.googleapis.com/picture-bucket19/hotel/102.jpg
4;Surabaya;246;ibis budget Surabaya Airport;Sedati, Surabaya;2.0;6972.0;Penitipan anak;;454999;https://storage.googleapis.com/picture-bucket19/hotel/246.jpg
4;Surabaya;144;MaxOneHotels.com @ Dharmahusada - Surabaya;Gubeng, Surabaya;3.0;5484.0;Bar, Transportasi ke pusat perbelanjaan, Sewa mobil, Layanan pijat, Antar-jemput bandara, Check-out ekspress, Bar;;525000;https://storage.googleapis.com/picture-bucket19/hotel/144.jpg
4;Surabaya;30;Best Western Papilio Hotel;Wonokromo, Surabaya;4.0;13020.0;Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Check-out ekspress;;985360;https://storage.googleapis.com/picture-bucket19/hotel/30.jpg
4;Surabaya;29;Bekizaar Hotel Surabaya;Genteng, Surabaya;3.0;6978.0;Penitipan anak, Sewa mobil, Layanan pijat, Check-out ekspress;;655528;https://storage.googleapis.com/picture-bucket19/hotel/29.jpg
4;Surabaya;83;Halogen Hotel Airport Surabaya;Sedati, Surabaya;3.0;2477.0;Bayar saat Check-in, Karaoke, Sewa mobil, Layanan pijat, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa, Bar;;380000;https://storage.googleapis.com/picture-bucket19/hotel/83.jpg
4;Surabaya;27;BATIQA Hotel Darmo - Surabaya;Wonokromo, Surabaya;3.0;2206.0;Restoran show cooking, Layanan pijat, Pusat kebugaran, Bar;;690000;https://storage.googleapis.com/picture-bucket19/hotel/27.jpg
4;Surabaya;134;La Lisa Hotel Surabaya;Gubeng, Surabaya;3.5;3222.0;Bayar saat Check-in, Aktivitas outdoor, Sewa mobil, Spa;;973333;https://storage.googleapis.com/picture-bucket19/hotel/134.jpg
4;Surabaya;156;Novotel Surabaya - Hotel & Suites;Wonokromo, Surabaya;4.0;4239.0;Area main anak;;1341274;https://storage.googleapis.com/picture-bucket19/hotel/156.jpg
4;Surabaya;137;Life Hotel Sudirman Surabaya;Genteng, Surabaya;3.0;29.0;Bayar saat Check-in, Ruang santai, Layanan pijat, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Spa, Bar;;313332;https://storage.googleapis.com/picture-bucket19/hotel/137.jpg
4;Surabaya;40;D'Carol Hotel Surabaya;Genteng, Surabaya;3.0;553.0;Bayar saat Check-in;;600000;https://storage.googleapis.com/picture-bucket19/hotel/40.jpg
4;Surabaya;228;Yello Hotel Jemursari;Tenggilis Mejoyo, Surabaya;3.0;4540.0;Layanan pijat, Ruangan game, Check-out ekspress, Spa;;714831;https://storage.googleapis.com/picture-bucket19/hotel/228.jpg
4;Surabaya;191;Sumi Hotel Surabaya;Dukuh Pakis, Surabaya;2.0;6112.0;Sewa mobil;;331667;https://storage.googleapis.com/picture-bucket19/hotel/191.jpg
4;Surabaya;110;Hotel Dafam Pacific Caesar Surabaya;Mulyorejo, Surabaya;3.0;5629.0;Layanan pijat, Fasilitas bisnis, Bar;;800000;https://storage.googleapis.com/picture-bucket19/hotel/110.jpg
4;Surabaya;62;Grand Inna Tunjungan;Genteng, Surabaya;4.0;3262.0;Bayar saat Check-in, Sewa mobil, Layanan pijat, Check-out ekspress, Spa, Bar;;1189923;https://storage.googleapis.com/picture-bucket19/hotel/62.jpg
4;Surabaya;233;ZOOM Dharmahusada Hotel;Gubeng, Surabaya;3.0;2709.0;Layanan pijat, Spa, Bar;;558333;https://storage.googleapis.com/picture-bucket19/hotel/233.jpg
4;Surabaya;53;Goldvitel Hotel Surabaya;Genteng, Surabaya;4.0;294.0;Bar, Karaoke, Layanan pijat, Pusat kebugaran, Teras rooftop, Check-out ekspress, Pusat kebugaran, Bar;;1934433;https://storage.googleapis.com/picture-bucket19/hotel/53.jpg
4;Surabaya;212;The Life Hotels Surabaya City Center;Genteng, Surabaya;2.5;11511.0;Bayar saat Check-in, Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Spa, Pusat kebugaran;;346666;https://storage.googleapis.com/picture-bucket19/hotel/212.jpg
4;Surabaya;94;Holiday Inn Express SURABAYA CENTERPOINT;Sawahan, Surabaya;4.0;3912.0;Tennis, Pusat kebugaran;;749044;https://storage.googleapis.com/picture-bucket19/hotel/94.jpg
4;Surabaya;118;Hotel Majapahit Surabaya - MGallery;Genteng, Surabaya;5.0;556.0;Area main anak;;1947000;https://storage.googleapis.com/picture-bucket19/hotel/118.jpg
4;Surabaya;57;Grand Dafam Signature Surabaya;Genteng, Surabaya;4.0;2043.0;Jacuzzi, Area main anak, Pusat kebugaran, Bar di kolam renang, Sauna, Spa, Bar;;1595333;https://storage.googleapis.com/picture-bucket19/hotel/57.jpg
4;Surabaya;195;Swiss-Belinn Airport Surabaya;Gedangan, Surabaya;3.0;3334.0;Tennis meja, Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Bar;;665000;https://storage.googleapis.com/picture-bucket19/hotel/195.jpg
4;Surabaya;139;MIRA inn Kayoon Surabaya City Center;Genteng, Surabaya;1.0;1115.0;Sewa mobil;;290000;https://storage.googleapis.com/picture-bucket19/hotel/139.jpg
4;Surabaya;223;Tunjungan Hotel Surabaya;Tegalsari, Surabaya;4.0;10496.0;Bayar saat Check-in, Layanan pijat;;861333;https://storage.googleapis.com/picture-bucket19/hotel/223.jpg
4;Surabaya;58;Grand Darmo Suite by AMITHYA;Wonokromo, Surabaya;4.0;8847.0;Bar, Sewa mobil, Layanan pijat, Pusat kebugaran, Bar di kolam renang, Spa, Pusat kebugaran, Bar;;1926333;https://storage.googleapis.com/picture-bucket19/hotel/58.jpg
4;Surabaya;49;Four Points by Sheraton Surabaya;Tegalsari, Surabaya;4.0;144.0;Payung pantai, Kursi berjemur tepi kolam, Pusat kebugaran, Bar, OTHER;;1847267;https://storage.googleapis.com/picture-bucket19/hotel/49.jpg
4;Surabaya;150;Midtown Residence Marvell City Surabaya;Wonokromo, Surabaya;4.0;5368.0;Sewa mobil, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Pusat kebugaran;;1062833;https://storage.googleapis.com/picture-bucket19/hotel/150.jpg
4;Surabaya;225;Vasa Hotel Surabaya;Sukomanunggal, Surabaya;5.0;3851.0;Transportasi ke pusat perbelanjaan, Limosin/mobil, Klub anak, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Spa, Pusat kebugaran;;2027116;https://storage.googleapis.com/picture-bucket19/hotel/225.jpg
4;Surabaya;188;Sheraton Surabaya Hotel and Towers;Tegalsari, Surabaya;5.0;3610.0;Limosin/mobil, Toko/pusat belanja, Lapangan tennis outdoor, Payung pantai, Spa, Pusat kebugaran, Bar, OTHER;;2303034;https://storage.googleapis.com/picture-bucket19/hotel/188.jpg
4;Surabaya;206;The Alana Surabaya;Wonokromo, Surabaya;4.0;6779.0;Darts, Aerobik, Restoran show cooking, Bersepeda atau bersepeda gunung, Bilyar, Bar di kolam renang, Check-out ekspress, Bar;;1202533;https://storage.googleapis.com/picture-bucket19/hotel/206.jpg
4;Surabaya;184;Shangri-La Surabaya;Sawahan, Surabaya;5.0;1908.0;Aerobik, Bar, Klub malam, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Bar;;1710133;https://storage.googleapis.com/picture-bucket19/hotel/184.jpg
4;Surabaya;51;Garden Palace Hotel Powered by Archipelago;Genteng, Surabaya;4.0;9195.0;Bar, Klub malam, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar;;691120;https://storage.googleapis.com/picture-bucket19/hotel/51.jpg
4;Surabaya;82;HARRIS Hotel & Conventions Gubeng;Gubeng, Surabaya;4.0;5889.0;Bayar saat Check-in, Area main anak, Klub anak, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar;;2821333;https://storage.googleapis.com/picture-bucket19/hotel/82.jpg
4;Surabaya;128;JW Marriott Hotel Surabaya;Tegalsari, Surabaya;5.0;6550.0;Restoran show cooking, Bar, Klub malam, Pusat kebugaran, Fasilitas bisnis, Check-out ekspress, Pusat kebugaran, Bar;;2444200;https://storage.googleapis.com/picture-bucket19/hotel/128.jpg
4;Surabaya;107;Hotel Ciputra World Surabaya managed by Swiss-Belhotel International;Sawahan, Surabaya;5.0;4239.0;Jacuzzi, Sewa mobil, Layanan pijat, Pusat kebugaran, Sauna, Spa, Pusat kebugaran;;4400000;https://storage.googleapis.com/picture-bucket19/hotel/107.jpg
4;Surabaya;167;Primebiz Hotel Surabaya;Wonokromo, Surabaya;3.5;4796.0;Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran;;915884;https://storage.googleapis.com/picture-bucket19/hotel/167.jpg
4;Surabaya;164;Premier Place Surabaya Airport;Gedangan, Surabaya;3.0;4285.0;Layanan pijat, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Kursi berjemur tepi kolam, Spa, Bar;;774350;https://storage.googleapis.com/picture-bucket19/hotel/164.jpg
4;Surabaya;213;The Life Styles Hotel Surabaya;Gubeng, Surabaya;3.5;12522.0;Bayar saat Check-in, Pusat kebugaran, Check-out ekspress, Pusat kebugaran, Bar;;613332;https://storage.googleapis.com/picture-bucket19/hotel/213.jpg
5;Yogyakarta;187;Sheraton Mustika Yogyakarta Resort & Spa;Depok, Yogyakarta;5.0;2337.0;Restoran show cooking, Bar, Pengering pakaian, Teras rooftop, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar;;1825084;https://storage.googleapis.com/picture-bucket19/hotel/187.jpg
5;Yogyakarta;2;ARTOTEL Suites Bianti Yogyakarta;Gondokusuman, Yogyakarta;5.0;250.0;Winery, Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Sauna, Spa, Bar;;3148333;https://storage.googleapis.com/picture-bucket19/hotel/2.jpg
5;Yogyakarta;171;Royal Ambarrukmo Yogyakarta;Depok, Yogyakarta;5.0;4186.0;Panahan, Restoran show cooking, Bersepeda atau bersepeda gunung, Area main anak, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar;;3497245;https://storage.googleapis.com/picture-bucket19/hotel/171.jpg
5;Yogyakarta;238;eL Hotel Royale Yogyakarta Malioboro;Jalan Malioboro, Yogyakarta;4.0;1881.0;Penyewaan sepeda, Layanan pijat, Pusat kebugaran, Bar di kolam renang, Spa;;4890000;https://storage.googleapis.com/picture-bucket19/hotel/238.jpg
5;Yogyakarta;217;The Rich Jogja Hotel;Mlati, Yogyakarta;4.0;9233.0;Tanda khusus bagi tuna netra, Restoran show cooking, Bilyar, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Check-out ekspress, Pusat kebugaran, Bar;;2000000;https://storage.googleapis.com/picture-bucket19/hotel/217.jpg
5;Yogyakarta;123;Hyatt Regency Yogyakarta;Ngaglik, Yogyakarta;5.0;3711.0;Tennis meja, Lapangan golf, Tennis, Klub anak, Bilyar, Bar di kolam renang, Pusat kebugaran, Bar;;2700838;https://storage.googleapis.com/picture-bucket19/hotel/123.jpg
5;Yogyakarta;109;Hotel Dafam Fortuna Seturan;Seturan, Yogyakarta;4.0;8044.0;Penitipan anak, Sewa mobil, Layanan pijat, Aksesibel bagi penyandang disabilitas, Spa, Bar;;1029999;https://storage.googleapis.com/picture-bucket19/hotel/109.jpg
5;Yogyakarta;231;Yogyakarta Marriott Hotel;Depok, Yogyakarta;5.0;3200.0;Restoran show cooking, Winery, Pengering pakaian, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Pusat kebugaran, Bar;;2645867;https://storage.googleapis.com/picture-bucket19/hotel/231.jpg
5;Yogyakarta;98;Horison Ultima Riss Malioboro Yogyakarta;Gedongtengen, Yogyakarta;4.0;3408.0;Bayar saat Check-in, Restoran show cooking, Layanan pijat, Pusat kebugaran, Check-out ekspress, Spa, Pusat kebugaran, Bar;;3209444;https://storage.googleapis.com/picture-bucket19/hotel/98.jpg
5;Yogyakarta;205;The Alana Hotel & Conference Center Malioboro Yogyakarta by ASTON;Mantrijeron, Yogyakarta;4.0;6562.0;Sewa mobil, Bar di kolam renang, Antar-jemput bandara, Spa;;3079583;https://storage.googleapis.com/picture-bucket19/hotel/205.jpg
5;Yogyakarta;145;Melia Purosani Yogyakarta;Jalan Malioboro, Yogyakarta;5.0;3505.0;Bar, Sewa mobil, Bilyar, Sauna, Bar;;4000000;https://storage.googleapis.com/picture-bucket19/hotel/145.jpg
5;Yogyakarta;160;PORTA by The Ambarrukmo;Depok, Yogyakarta;3.0;1026.0;Restoran show cooking, Fasilitas bisnis, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Sauna, Check-out ekspress, Bar;;2000000;https://storage.googleapis.com/picture-bucket19/hotel/160.jpg
5;Yogyakarta;130;KIMAYA Sudirman Yogyakarta, By HARRIS;Gondokusuman, Yogyakarta;4.0;379.0;Layanan pijat, Pusat kebugaran, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar;;1498000;https://storage.googleapis.com/picture-bucket19/hotel/130.jpg
5;Yogyakarta;78;Greenhost Boutique Hotel;Jalan Prawirotaman, Yogyakarta;3.0;7193.0;Restoran show cooking, Penyewaan sepeda, Sewa mobil, Aksesibel bagi penyandang disabilitas, Bar;;1412500;https://storage.googleapis.com/picture-bucket19/hotel/78.jpg
5;Yogyakarta;32;Bohemian Jogja Villas With Private Pool;Mlati, Yogyakarta;0.0;9.0;Aktivitas outdoor, Check-out ekspress;;5950000;https://storage.googleapis.com/picture-bucket19/hotel/32.jpg
5;Yogyakarta;59;Grand Diamond Hotel Yogyakarta;Depok, Yogyakarta;4.0;3220.0;Sewa mobil, Fasilitas bisnis;;1210370;https://storage.googleapis.com/picture-bucket19/hotel/59.jpg
5;Yogyakarta;1;@HOM Premiere Timoho;Umbulharjo, Yogyakarta;4.0;2086.0;Penitipan anak, Sewa mobil, Bar di kolam renang, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa;;1377000;https://storage.googleapis.com/picture-bucket19/hotel/1.jpg
5;Yogyakarta;240;favehotel Malioboro - Yogyakarta;Kotabaru, Yogyakarta;3.0;4207.0;Layanan pijat, Spa;;1439370;https://storage.googleapis.com/picture-bucket19/hotel/240.jpg
5;Yogyakarta;207;The Alana Yogyakarta Hotel & Convention Center;Ngaglik, Yogyakarta;4.0;6564.0;Aksesibel bagi penyandang disabilitas, Bar;;2042010;https://storage.googleapis.com/picture-bucket19/hotel/207.jpg
5;Yogyakarta;210;The Jayakarta Yogyakarta Hotel & Spa;Depok, Yogyakarta;4.0;4811.0;Ruang santai, Pemancingan, Bilyar, Fasilitas bisnis, Lapangan tennis outdoor, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Bar;;1456000;https://storage.googleapis.com/picture-bucket19/hotel/210.jpg
5;Yogyakarta;125;Indoluxe Hotel Jogjakarta;Ngaglik, Yogyakarta;4.0;6240.0;Sewa mobil, Pusat kebugaran, Teras rooftop, Bar di kolam renang, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar;;1350000;https://storage.googleapis.com/picture-bucket19/hotel/125.jpg
5;Yogyakarta;96;Horison Lynn Yogyakarta;Mantrijeron, Yogyakarta;3.0;6017.0;Sewa mobil, Aksesibel bagi penyandang disabilitas;;1250000;https://storage.googleapis.com/picture-bucket19/hotel/96.jpg
5;Yogyakarta;189;Student Castle Apartment HD;Depok, Yogyakarta;0.0;165.0;Ruang santai, Bilyar, Pusat kebugaran, Check-out ekspress, Pusat kebugaran;;878333;https://storage.googleapis.com/picture-bucket19/hotel/189.jpg
5;Yogyakarta;70;Grand Sarila Hotel Yogyakarta;Gejayan, Yogyakarta;3.0;9803.0;Sewa mobil, Layanan pijat;;976666;https://storage.googleapis.com/picture-bucket19/hotel/70.jpg
5;Yogyakarta;241;h Boutique Hotel Jogjakarta;Gondokusuman, Yogyakarta;3.0;5977.0;Layanan pijat, Spa, Bar;;1568593;https://storage.googleapis.com/picture-bucket19/hotel/241.jpg
5;Yogyakarta;26;Aveon Hotel Yogyakarta by Daphna International;Depok, Yogyakarta;4.0;1410.0;Restoran show cooking, Layanan pijat, Pusat kebugaran, Antar-jemput bandara, Aksesibel bagi penyandang disabilitas, Spa, Pusat kebugaran, Bar;;1522067;https://storage.googleapis.com/picture-bucket19/hotel/26.jpg
5;Yogyakarta;174;Sagan Heritage Hotel;Gondokusuman, Yogyakarta;3.0;4228.0;Area main anak, Check-out ekspress;;966667;https://storage.googleapis.com/picture-bucket19/hotel/174.jpg
5;Yogyakarta;245;ibis Yogyakarta Adi Sucipto;Depok, Yogyakarta;3.0;2176.0;Check-out ekspress;;1251566;https://storage.googleapis.com/picture-bucket19/hotel/245.jpg
5;Yogyakarta;215;The Manohara Hotel Yogyakarta;Gejayan, Yogyakarta;4.0;294.0;Penitipan sepeda, Penyewaan sepeda, Pusat kebugaran, Fasilitas bisnis, Aksesibel bagi penyandang disabilitas, Pusat kebugaran;;3500000;https://storage.googleapis.com/picture-bucket19/hotel/215.jpg
5;Yogyakarta;69;Grand Rohan Jogja;Banguntapan, Yogyakarta;4.0;340.0;Area main anak, Sewa mobil, Antar-jemput bandara;;4397550;https://storage.googleapis.com/picture-bucket19/hotel/69.jpg
5;Yogyakarta;135;Lafayette Boutique Hotel;Depok, Yogyakarta;5.0;4897.0;Jemputan stasiun kereta, Penitipan anak, Sewa mobil, Layanan pijat, Pusat kebugaran, Check-out ekspress, Spa, Pusat kebugaran;;3015667;https://storage.googleapis.com/picture-bucket19/hotel/135.jpg
